ID,sentence,label
facebook_corpus_msr_445157,lot chutiyas points bikes things look big picture guys lot black money coming back bank soon interest rate less less lot things happen favour nation,AG
facebook_corpus_msr_115514,rated infact rated definitely producing lot unicorns standing university california mit peoples comments biased sense either achieve iit feel get appreciated field family friends coming colleges,AG
facebook_corpus_msr_465689,us future generation future generation human population survive long run,NAG
facebook_corpus_msr_445610,awareness required ground level businessman state level ministry strict baning cash transaction businessman earning profit goods today modi ji please form policy control market price pan shopkeeper earning much engineer today,AG
facebook_corpus_msr_439524,organization focus agriculture practice way possible connect current scenario like real time weather information best practices local condition farmer,NAG
facebook_corpus_msr_397540,stop giving bread dog afg hell definitely bark yougrinning squinting facegrinning squinting face,AG
facebook_corpus_msr_1985360,situations different field field mixing em stupidity,AG
facebook_corpus_msr_1723629,extent rightbut applicable religion azaan,AG
facebook_corpus_msr_1805013,anna bjp cant join opposite party bjp keep working,AG
facebook_corpus_msr_2167577,entertainment  callmebyyourname young love capturing marvellous felicity breathless flush feeling overcomes thought  shubhra gupta,NAG
facebook_corpus_msr_1805548,anna lost man,AG
facebook_corpus_msr_1034372,remarks court,AG
facebook_corpus_msr_322279, princessin transformed queen without permanent king,NAG
facebook_corpus_msr_584577,nitin tiwari learn respect personn montek singh ahluwalia great mind indeed,AG
facebook_corpus_msr_439530,pirated softwares applications used india dangerous us hackers business helped,NAG
facebook_corpus_msr_1737058,exactlyindian express go tube get facts righthe spoke like indian wud think,AG
facebook_corpus_msr_399822,cherry blossom botseedling poweredweary face bykissing cat ishaqpensive face zada hotel comment block poke kissing cat india tv heart suit c h α υ δ h r ψ rose β ο τ τ ε r heart suit office building monday may hotel add close meheart suit india tv hospital comment late detik convenience store auto comment ishaq zada japanese castle magnifying glass tilted right autoruntk light bulb,NAG
facebook_corpus_msr_412649,health sonia hope fine rmbr devs prediction baby girl,NAG
facebook_corpus_msr_413252,doctor one thing mind health patient cannot let choose chemist regularly give bribe drug inspector time give schedule drug without prescription,AG
facebook_corpus_msr_2032061,may grab hindu misleading us here fake id,AG
facebook_corpus_msr_1922874,u left came pantry car coach,AG
facebook_corpus_msr_1723246,support statement religious every time even hate durga pujas people put loudspeakers remember time class th board exams one speaker beside room used curse lot people speak muslim hindu dying hunger poverty gang sonu nigam god bless humanity,AG
facebook_corpus_msr_398279,ok mr digviajy fine lets write want talk bullets fire pakistan,AG
facebook_corpus_msr_397840,simply denying sufficient ensure beggars enter territory ,AG
facebook_corpus_msr_2052361,time election remembers god varanasi,NAG
facebook_corpus_msr_1762566,nice joke respected president poison content roots tree called indiaunless content removed expect happiness words reality,AG
facebook_corpus_msr_2082442,ashish kr talked cyber crime criminal taking money physically withdrawing bank negate idea foolish example even without understanding issue,AG
facebook_corpus_msr_413843,sherin cannot make tough comment even let make comment how much paid cnbc tv ? read comment attitude,NAG
facebook_corpus_msr_497855,sweet dreams dream make sleep even sleeping pill,NAG
facebook_corpus_msr_412794,include precious metals pluses cereals,NAG
facebook_corpus_msr_445736,mr kaleem people first wishing get lucky draw good step u condemn u first one take advantage things,AG
facebook_corpus_msr_2379977,fake publisity nothing else ,AG
facebook_corpus_msr_2241662,non used,NAG
facebook_corpus_msr_399540,plz show news repeatedly getting tension,NAG
facebook_corpus_msr_473759,pure desh afra tafri ka mahool haiindia ki janta garib haiye maar asli pe mari hai modi ji neye acha nhi kiya bjp ne pura vyapari varg roo raha hai khun ke aansu bjp shame you bjpcross markcross markcross markcross markcross markcross markcross mark modicross markcross markcross markcross markcross markcross markcross mark we realy shame modi ji,NAG
facebook_corpus_msr_443398,hi could ask dilip bhat regarding egovernance theme stocks like sak soft aksh optimizer etc,NAG
facebook_corpus_msr_451883,exactly im trying say theyre different yash raj chabbra get,NAG
facebook_corpus_msr_451082,political class joke countrypartisan media adds intellectual famine country democracy mediocrity,AG
facebook_corpus_msr_379254,bihar ke kitne jaban hai sb ko lga duty pakistan ki bahan chud jayegi,AG
facebook_corpus_msr_2379969,u guys study ? u really study ?,AG
facebook_corpus_msr_1805242,may bjp financed anna beginning drama,AG
facebook_corpus_msr_2018624,woman thinks spending hour ones kid choice annoys me,AG
facebook_corpus_msr_1425123,chronological events past days is secularism? rape sixyearold girl east bangalore school raised questions rapist free appeasement policy? congress govt original party secularism meerut case clear cut case multiple madarassa involved heinous crime action even discussion up govt secular party baby congress kerala vande matram kand latest faizabad brutal rape murdered case much brutal nirbhaya case five people involved heinous crime one arrested why? up govt secular party baby congress amazing toi prints small news page dated aug hilarious part paper claim leader secular bogie whole secular media discuss issue length muh main roti dal dee kand shiv sena mp mp frustrated quality food without knowing religion person yesterday loni ghaziabad case girl allegedly raped community person age years police say case appears one molestation up govt secular party baby congress weeks days news nation stop responding criminals based religion rather crime intensity,AG
facebook_corpus_msr_1723739,frustration jobless nowadays pushes deep shock,AG
facebook_corpus_msr_470253,best test patriotism let people die chanting vande modi without money food like british rule,NAG
facebook_corpus_msr_1805698,good aap,NAG
facebook_corpus_msr_398271,person thrown post advocating giving expert opinion international issues ,AG
facebook_corpus_msr_1723354,whoever dnt like loudspeakers temple r mosque raise hand put thm ur ears every problm solvedbe united jai hind,AG
facebook_corpus_msr_1563592,amazing it? liberals today use fascism parrot it knew fascism really was larger larger government oversaw private business regulated taxed death maybe fast use description eerily close democrats govern else fascist trait? going churches places worship? putting limits people say even privacy homes? widespread domestic spying? things done obama administration yet none would think use word fascist describe years again trump came along know word meant became part script how whine social media easy steps,AG
facebook_corpus_msr_495634,similar amounts come like dis preparation towards story could way different! even appreciation athletes stinks politics!,NAG
facebook_corpus_msr_1722967,u people da tymu hv anything else doexcept religion,AG
facebook_corpus_msr_2111151,shyam nath per intelligence report happened conversions past years police investigated case regarding conversions found even one among forced upon them even find proof love jihad well per investigation found conversion happened ideological change only,NAG
facebook_corpus_msr_491015,thanks u guys u guys rocki l catch u tomm,NAG
facebook_corpus_msr_451922,crying stage?? coz launching getting delayed?,AG
facebook_corpus_msr_452761,going compete terms designconfused face,NAG
facebook_corpus_msr_413999,pakistan pms daughter maryam nawaz sharif son law safdar also named papers,NAG
facebook_corpus_msr_469184,effect economy reflected markets first see markets fallen past days gdp forecast cut down clear indicator decision taken goin cost lot terms future growth inr getting weaker day day point time vertically spike inflation,AG
facebook_corpus_msr_1723001,hindu say must asked person lower bhajan volume someday family members may also fall sick,AG
facebook_corpus_msr_447419,good work ever india pm done corruption,AG
facebook_corpus_msr_1561817,indian democracy highly educated officers listen filthy mla goons,AG
facebook_corpus_msr_1906963,instead attacking muslim brothers attack seculars kill,AG
facebook_corpus_msr_495772,hence proved silver times value bronze well deserve anyways,NAG
facebook_corpus_msr_334896,enough number poor chap even labour work sonjya madam congress shown sympathy,NAG
facebook_corpus_msr_1805624,join bjp bro thats right place zippermouth faceface tears joyface tears joyface tears joyface tears joy,AG
facebook_corpus_msr_328318,vyapam scam biggest scam say something please liesface tears joy,AG
facebook_corpus_msr_1723079,azaan aur namaaz aur prayer everything happens time time management rather targeting religion,AG
facebook_corpus_msr_425205,sensex flew toooooo highwithout theorieslets see longif fly marsbecause satisfied,NAG
facebook_corpus_msr_495714,guys spending money spend even definitely people could see many champions fact faith ,NAG
